id	document	label
12272	21시의에 할 예정인 프로들 모두 다 띄워 줘	2
12273	오전 1시의 프로들 없니	2
12274	오전 1시의에 할 예정인 프로들 없니	2
12275	오전 1시의 프로들 전체적으로 띄워 줘	2
12276	오전 1시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12277	오전 1시의 프로들 모두 다 띄워 줘	2
12278	오전 1시의에 할 예정인 프로들 모두 다 띄워 줘	2
12279	오후 1시의 프로들 없니	2
12280	오후 1시의에 할 예정인 프로들 없니	2
12281	오후 1시의 프로들 전체적으로 띄워 줘	2
12282	오후 1시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12283	오후 1시의 프로들 모두 다 띄워 줘	2
12284	오후 1시의에 할 예정인 프로들 모두 다 띄워 줘	2
12285	오전 6시의 프로들 없니	2
12286	오전 6시의에 할 예정인 프로들 없니	2
12287	오전 6시의 프로들 전체적으로 띄워 줘	2
12288	오전 6시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12289	오전 6시의 프로들 모두 다 띄워 줘	2
12290	오전 6시의에 할 예정인 프로들 모두 다 띄워 줘	2
12291	오후 6시의 프로들 없니	2
12292	오후 6시의에 할 예정인 프로들 없니	2
12293	오후 6시의 프로들 전체적으로 띄워 줘	2
12294	오후 6시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12295	오후 6시의 프로들 모두 다 띄워 줘	2
12296	오후 6시의에 할 예정인 프로들 모두 다 띄워 줘	2
12297	오전 11시의 프로들 없니	2
12298	오전 11시의에 할 예정인 프로들 없니	2
12299	오전 11시의 프로들 전체적으로 띄워 줘	2
12300	오전 11시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12301	오전 11시의 프로들 모두 다 띄워 줘	2
12302	오전 11시의에 할 예정인 프로들 모두 다 띄워 줘	2
12303	오후 11시의 프로들 없니	2
12304	오후 11시의에 할 예정인 프로들 없니	2
12305	오후 11시의 프로들 전체적으로 띄워 줘	2
12306	오후 11시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12307	오후 11시의 프로들 모두 다 띄워 줘	2
12308	오후 11시의에 할 예정인 프로들 모두 다 띄워 줘	2
12309	1일 뒤의 프로들 없니	2
12310	1일 뒤의에 할 예정인 프로들 없니	2
12311	1일 뒤의 프로들 전체적으로 띄워 줘	2
12312	1일 뒤의에 할 예정인 프로들 전체적으로 띄워 줘	2
12313	1일 뒤의 프로들 모두 다 띄워 줘	2
12314	1일 뒤의에 할 예정인 프로들 모두 다 띄워 줘	2
12315	2일 뒤의 프로들 없니	2
12316	2일 뒤의에 할 예정인 프로들 없니	2
12317	2일 뒤의 프로들 전체적으로 띄워 줘	2
12318	2일 뒤의에 할 예정인 프로들 전체적으로 띄워 줘	2
12319	2일 뒤의 프로들 모두 다 띄워 줘	2
12320	2일 뒤의에 할 예정인 프로들 모두 다 띄워 줘	2
12321	3일 뒤의 프로들 없니	2
12322	3일 뒤의에 할 예정인 프로들 없니	2
12323	3일 뒤의 프로들 전체적으로 띄워 줘	2
12324	3일 뒤의에 할 예정인 프로들 전체적으로 띄워 줘	2
12325	3일 뒤의 프로들 모두 다 띄워 줘	2
12326	3일 뒤의에 할 예정인 프로들 모두 다 띄워 줘	2
12327	4일 뒤의 프로들 없니	2
12328	4일 뒤의에 할 예정인 프로들 없니	2
12329	4일 뒤의 프로들 전체적으로 띄워 줘	2
12330	4일 뒤의에 할 예정인 프로들 전체적으로 띄워 줘	2
12331	4일 뒤의 프로들 모두 다 띄워 줘	2
12332	4일 뒤의에 할 예정인 프로들 모두 다 띄워 줘	2
12333	5일 뒤의 프로들 없니	2
12334	5일 뒤의에 할 예정인 프로들 없니	2
12335	5일 뒤의 프로들 전체적으로 띄워 줘	2
12336	5일 뒤의에 할 예정인 프로들 전체적으로 띄워 줘	2
12337	5일 뒤의 프로들 모두 다 띄워 줘	2
12338	5일 뒤의에 할 예정인 프로들 모두 다 띄워 줘	2
12339	6일 뒤의 프로들 없니	2
12340	6일 뒤의에 할 예정인 프로들 없니	2
12341	6일 뒤의 프로들 전체적으로 띄워 줘	2
12342	6일 뒤의에 할 예정인 프로들 전체적으로 띄워 줘	2
12343	6일 뒤의 프로들 모두 다 띄워 줘	2
12344	6일 뒤의에 할 예정인 프로들 모두 다 띄워 줘	2
12345	화요일 프로들 없니	2
12346	화요일에 할 예정인 프로들 없니	2
12347	화요일 프로들 전체적으로 띄워 줘	2
12348	화요일에 할 예정인 프로들 전체적으로 띄워 줘	2
12349	화요일 프로들 모두 다 띄워 줘	2
12350	화요일에 할 예정인 프로들 모두 다 띄워 줘	2
12351	목요일 프로들 없니	2
12352	목요일에 할 예정인 프로들 없니	2
12353	목요일 프로들 전체적으로 띄워 줘	2
12354	목요일에 할 예정인 프로들 전체적으로 띄워 줘	2
12355	목요일 프로들 모두 다 띄워 줘	2
12356	목요일에 할 예정인 프로들 모두 다 띄워 줘	2
12357	토요일 프로들 없니	2
12358	토요일에 할 예정인 프로들 없니	2
12359	토요일 프로들 전체적으로 띄워 줘	2
12360	토요일에 할 예정인 프로들 전체적으로 띄워 줘	2
12361	토요일 프로들 모두 다 띄워 줘	2
12362	토요일에 할 예정인 프로들 모두 다 띄워 줘	2
12363	프로그램 없니	2
12364	프로그램 전체적으로 띄워 줘	2
12365	프로그램 모두 다 띄워 줘	2
12366	다음주 오전에 프로그램 없니	2
12367	다음주 오전에에 하는 프로그램 없니	2
12368	다음주 오전에 프로그램 전체적으로 띄워 줘	2
12369	다음주 오전에에 하는 프로그램 전체적으로 띄워 줘	2
12370	다음주 오전에 프로그램 모두 다 띄워 줘	2
12371	다음주 오전에에 하는 프로그램 모두 다 띄워 줘	2
12372	내일 오후에 프로그램 없니	2
12373	내일 오후에에 하는 프로그램 없니	2
12374	내일 오후에 프로그램 전체적으로 띄워 줘	2
12375	내일 오후에에 하는 프로그램 전체적으로 띄워 줘	2
12376	내일 오후에 프로그램 모두 다 띄워 줘	2
12377	내일 오후에에 하는 프로그램 모두 다 띄워 줘	2
12378	오늘 오전에 프로그램 없니	2
12379	오늘 오전에에 하는 프로그램 없니	2
12380	오늘 오전에 프로그램 전체적으로 띄워 줘	2
12381	오늘 오전에에 하는 프로그램 전체적으로 띄워 줘	2
12382	오늘 오전에 프로그램 모두 다 띄워 줘	2
12383	오늘 오전에에 하는 프로그램 모두 다 띄워 줘	2
12384	1시의 프로그램 없니	2
12385	1시의에 하는 프로그램 없니	2
12386	1시의 프로그램 전체적으로 띄워 줘	2
12387	1시의에 하는 프로그램 전체적으로 띄워 줘	2
12388	1시의 프로그램 모두 다 띄워 줘	2
12389	1시의에 하는 프로그램 모두 다 띄워 줘	2
12390	5시의 프로그램 없니	2
12391	5시의에 하는 프로그램 없니	2
12392	5시의 프로그램 전체적으로 띄워 줘	2
12393	5시의에 하는 프로그램 전체적으로 띄워 줘	2
12394	5시의 프로그램 모두 다 띄워 줘	2
12395	5시의에 하는 프로그램 모두 다 띄워 줘	2
12396	9시의 프로그램 없니	2
12397	9시의에 하는 프로그램 없니	2
12398	9시의 프로그램 전체적으로 띄워 줘	2
12399	9시의에 하는 프로그램 전체적으로 띄워 줘	2
12400	9시의 프로그램 모두 다 띄워 줘	2
12401	9시의에 하는 프로그램 모두 다 띄워 줘	2
12402	13시의 프로그램 없니	2
12403	13시의에 하는 프로그램 없니	2
12404	13시의 프로그램 전체적으로 띄워 줘	2
12405	13시의에 하는 프로그램 전체적으로 띄워 줘	2
12406	13시의 프로그램 모두 다 띄워 줘	2
12407	13시의에 하는 프로그램 모두 다 띄워 줘	2
12408	17시의 프로그램 없니	2
12409	17시의에 하는 프로그램 없니	2
12410	17시의 프로그램 전체적으로 띄워 줘	2
12411	17시의에 하는 프로그램 전체적으로 띄워 줘	2
12412	17시의 프로그램 모두 다 띄워 줘	2
12413	17시의에 하는 프로그램 모두 다 띄워 줘	2
12414	21시의 프로그램 없니	2
12415	21시의에 하는 프로그램 없니	2
12416	21시의 프로그램 전체적으로 띄워 줘	2
12417	21시의에 하는 프로그램 전체적으로 띄워 줘	2
12418	21시의 프로그램 모두 다 띄워 줘	2
12419	21시의에 하는 프로그램 모두 다 띄워 줘	2
12420	오전 1시의 프로그램 없니	2
12421	오전 1시의에 하는 프로그램 없니	2
12422	오전 1시의 프로그램 전체적으로 띄워 줘	2
12423	오전 1시의에 하는 프로그램 전체적으로 띄워 줘	2
12424	오전 1시의 프로그램 모두 다 띄워 줘	2
12425	오전 1시의에 하는 프로그램 모두 다 띄워 줘	2
12426	오후 1시의 프로그램 없니	2
12427	오후 1시의에 하는 프로그램 없니	2
12428	오후 1시의 프로그램 전체적으로 띄워 줘	2
12429	오후 1시의에 하는 프로그램 전체적으로 띄워 줘	2
12430	오후 1시의 프로그램 모두 다 띄워 줘	2
12431	오후 1시의에 하는 프로그램 모두 다 띄워 줘	2
12432	오전 6시의 프로그램 없니	2
12433	오전 6시의에 하는 프로그램 없니	2
12434	오전 6시의 프로그램 전체적으로 띄워 줘	2
12435	오전 6시의에 하는 프로그램 전체적으로 띄워 줘	2
12436	오전 6시의 프로그램 모두 다 띄워 줘	2
12437	오전 6시의에 하는 프로그램 모두 다 띄워 줘	2
12438	오후 6시의 프로그램 없니	2
12439	오후 6시의에 하는 프로그램 없니	2
12440	오후 6시의 프로그램 전체적으로 띄워 줘	2
12441	오후 6시의에 하는 프로그램 전체적으로 띄워 줘	2
12442	오후 6시의 프로그램 모두 다 띄워 줘	2
12443	오후 6시의에 하는 프로그램 모두 다 띄워 줘	2
12444	오전 11시의 프로그램 없니	2
12445	오전 11시의에 하는 프로그램 없니	2
12446	오전 11시의 프로그램 전체적으로 띄워 줘	2
12447	오전 11시의에 하는 프로그램 전체적으로 띄워 줘	2
12448	오전 11시의 프로그램 모두 다 띄워 줘	2
12449	오전 11시의에 하는 프로그램 모두 다 띄워 줘	2
12450	오후 11시의 프로그램 없니	2
12451	오후 11시의에 하는 프로그램 없니	2
12452	오후 11시의 프로그램 전체적으로 띄워 줘	2
12453	오후 11시의에 하는 프로그램 전체적으로 띄워 줘	2
12454	오후 11시의 프로그램 모두 다 띄워 줘	2
12455	오후 11시의에 하는 프로그램 모두 다 띄워 줘	2
12456	1일 뒤의 프로그램 없니	2
12457	1일 뒤의에 하는 프로그램 없니	2
12458	1일 뒤의 프로그램 전체적으로 띄워 줘	2
12459	1일 뒤의에 하는 프로그램 전체적으로 띄워 줘	2
12460	1일 뒤의 프로그램 모두 다 띄워 줘	2
12461	1일 뒤의에 하는 프로그램 모두 다 띄워 줘	2
12462	2일 뒤의 프로그램 없니	2
12463	2일 뒤의에 하는 프로그램 없니	2
12464	2일 뒤의 프로그램 전체적으로 띄워 줘	2
12465	2일 뒤의에 하는 프로그램 전체적으로 띄워 줘	2
12466	2일 뒤의 프로그램 모두 다 띄워 줘	2
12467	2일 뒤의에 하는 프로그램 모두 다 띄워 줘	2
12468	3일 뒤의 프로그램 없니	2
12469	3일 뒤의에 하는 프로그램 없니	2
12470	3일 뒤의 프로그램 전체적으로 띄워 줘	2
12471	3일 뒤의에 하는 프로그램 전체적으로 띄워 줘	2
12472	3일 뒤의 프로그램 모두 다 띄워 줘	2
12473	3일 뒤의에 하는 프로그램 모두 다 띄워 줘	2
12474	4일 뒤의 프로그램 없니	2
12475	4일 뒤의에 하는 프로그램 없니	2
12476	4일 뒤의 프로그램 전체적으로 띄워 줘	2
12477	4일 뒤의에 하는 프로그램 전체적으로 띄워 줘	2
12478	4일 뒤의 프로그램 모두 다 띄워 줘	2
12479	4일 뒤의에 하는 프로그램 모두 다 띄워 줘	2
12480	5일 뒤의 프로그램 없니	2
12481	5일 뒤의에 하는 프로그램 없니	2
12482	5일 뒤의 프로그램 전체적으로 띄워 줘	2
12483	5일 뒤의에 하는 프로그램 전체적으로 띄워 줘	2
12484	5일 뒤의 프로그램 모두 다 띄워 줘	2
12485	5일 뒤의에 하는 프로그램 모두 다 띄워 줘	2
12486	6일 뒤의 프로그램 없니	2
12487	6일 뒤의에 하는 프로그램 없니	2
12488	6일 뒤의 프로그램 전체적으로 띄워 줘	2
12489	6일 뒤의에 하는 프로그램 전체적으로 띄워 줘	2
12490	6일 뒤의 프로그램 모두 다 띄워 줘	2
12491	6일 뒤의에 하는 프로그램 모두 다 띄워 줘	2
12492	화요일 프로그램 없니	2
12493	화요일에 하는 프로그램 없니	2
12494	화요일 프로그램 전체적으로 띄워 줘	2
12495	화요일에 하는 프로그램 전체적으로 띄워 줘	2
12496	화요일 프로그램 모두 다 띄워 줘	2
12497	화요일에 하는 프로그램 모두 다 띄워 줘	2
12498	목요일 프로그램 없니	2
12499	목요일에 하는 프로그램 없니	2
12500	목요일 프로그램 전체적으로 띄워 줘	2
12501	목요일에 하는 프로그램 전체적으로 띄워 줘	2
12502	목요일 프로그램 모두 다 띄워 줘	2
12503	목요일에 하는 프로그램 모두 다 띄워 줘	2
12504	토요일 프로그램 없니	2
12505	토요일에 하는 프로그램 없니	2
12506	토요일 프로그램 전체적으로 띄워 줘	2
12507	토요일에 하는 프로그램 전체적으로 띄워 줘	2
12508	토요일 프로그램 모두 다 띄워 줘	2
12509	토요일에 하는 프로그램 모두 다 띄워 줘	2
12510	다음주 오전에 프로그램 없니	2
12511	다음주 오전에에 할 예정인 프로그램 없니	2
12512	다음주 오전에 프로그램 전체적으로 띄워 줘	2
12513	다음주 오전에에 할 예정인 프로그램 전체적으로 띄워 줘	2
12514	다음주 오전에 프로그램 모두 다 띄워 줘	2
12515	다음주 오전에에 할 예정인 프로그램 모두 다 띄워 줘	2
12516	내일 오후에 프로그램 없니	2
12517	내일 오후에에 할 예정인 프로그램 없니	2
12518	내일 오후에 프로그램 전체적으로 띄워 줘	2
12519	내일 오후에에 할 예정인 프로그램 전체적으로 띄워 줘	2
12520	내일 오후에 프로그램 모두 다 띄워 줘	2
12521	내일 오후에에 할 예정인 프로그램 모두 다 띄워 줘	2
12522	오늘 오전에 프로그램 없니	2
12523	오늘 오전에에 할 예정인 프로그램 없니	2
12524	오늘 오전에 프로그램 전체적으로 띄워 줘	2
12525	오늘 오전에에 할 예정인 프로그램 전체적으로 띄워 줘	2
12526	오늘 오전에 프로그램 모두 다 띄워 줘	2
12527	오늘 오전에에 할 예정인 프로그램 모두 다 띄워 줘	2
12528	1시의 프로그램 없니	2
12529	1시의에 할 예정인 프로그램 없니	2
12530	1시의 프로그램 전체적으로 띄워 줘	2
12531	1시의에 할 예정인 프로그램 전체적으로 띄워 줘	2
12532	1시의 프로그램 모두 다 띄워 줘	2
12533	1시의에 할 예정인 프로그램 모두 다 띄워 줘	2
12534	5시의 프로그램 없니	2
12535	5시의에 할 예정인 프로그램 없니	2
12536	5시의 프로그램 전체적으로 띄워 줘	2
12537	5시의에 할 예정인 프로그램 전체적으로 띄워 줘	2
12538	5시의 프로그램 모두 다 띄워 줘	2
